date,side,sector,category,amount,currency,amount_pct_gdp,certainty,source,source_date
2002-10-01,asset,general_government,financial.total,11219592.0,CLP,,reported,banco_central,2026-03-22
2003-01-01,asset,general_government,financial.total,12425663.200000001,CLP,,reported,banco_central,2026-03-22
2003-04-01,asset,general_government,financial.total,11430819.600000001,CLP,,reported,banco_central,2026-03-22
2003-07-01,asset,general_government,financial.total,10794784.799999999,CLP,,reported,banco_central,2026-03-22
2003-10-01,asset,general_government,financial.total,9435213.0,CLP,,reported,banco_central,2026-03-22
2004-01-01,asset,general_government,financial.total,10312169.299999999,CLP,,reported,banco_central,2026-03-22
2004-04-01,asset,general_government,financial.total,10592685.7,CLP,,reported,banco_central,2026-03-22
2004-07-01,asset,general_government,financial.total,10344376.0,CLP,,reported,banco_central,2026-03-22
2004-10-01,asset,general_government,financial.total,9465709.9,CLP,,reported,banco_central,2026-03-22
2005-01-01,asset,general_government,financial.total,10636713.700000001,CLP,,reported,banco_central,2026-03-22
2005-04-01,asset,general_government,financial.total,10663314.0,CLP,,reported,banco_central,2026-03-22
2005-07-01,asset,general_government,financial.total,10085014.8,CLP,,reported,banco_central,2026-03-22
2005-10-01,asset,general_government,financial.total,9840290.9,CLP,,reported,banco_central,2026-03-22
2006-01-01,asset,general_government,financial.total,11395598.200000001,CLP,,reported,banco_central,2026-03-22
2006-04-01,asset,general_government,financial.total,13040635.700000001,CLP,,reported,banco_central,2026-03-22
2006-07-01,asset,general_government,financial.total,14831685.9,CLP,,reported,banco_central,2026-03-22
2006-10-01,asset,general_government,financial.total,15160527.1,CLP,,reported,banco_central,2026-03-22
2007-01-01,asset,general_government,financial.total,17303377.799999997,CLP,,reported,banco_central,2026-03-22
2007-04-01,asset,general_government,financial.total,19498512.900000002,CLP,,reported,banco_central,2026-03-22
2007-07-01,asset,general_government,financial.total,21305364.7,CLP,,reported,banco_central,2026-03-22
2007-10-01,asset,general_government,financial.total,20813190.4,CLP,,reported,banco_central,2026-03-22
2008-01-01,asset,general_government,financial.total,20965262.900000002,CLP,,reported,banco_central,2026-03-22
2008-04-01,asset,general_government,financial.total,25417812.6,CLP,,reported,banco_central,2026-03-22
2008-07-01,asset,general_government,financial.total,27921208.2,CLP,,reported,banco_central,2026-03-22
2008-10-01,asset,general_government,financial.total,31312016.7,CLP,,reported,banco_central,2026-03-22
2009-01-01,asset,general_government,financial.total,28213698.1,CLP,,reported,banco_central,2026-03-22
2009-04-01,asset,general_government,financial.total,24135912.1,CLP,,reported,banco_central,2026-03-22
2009-07-01,asset,general_government,financial.total,25331086.5,CLP,,reported,banco_central,2026-03-22
2009-10-01,asset,general_government,financial.total,22778536.599999998,CLP,,reported,banco_central,2026-03-22
2010-01-01,asset,general_government,financial.total,23859351.5,CLP,,reported,banco_central,2026-03-22
2010-04-01,asset,general_government,financial.total,25509168.2,CLP,,reported,banco_central,2026-03-22
2010-07-01,asset,general_government,financial.total,24582825.3,CLP,,reported,banco_central,2026-03-22
2010-10-01,asset,general_government,financial.total,22954439.900000002,CLP,,reported,banco_central,2026-03-22
2011-01-01,asset,general_government,financial.total,26383772.799999997,CLP,,reported,banco_central,2026-03-22
2011-04-01,asset,general_government,financial.total,28734845.5,CLP,,reported,banco_central,2026-03-22
2011-07-01,asset,general_government,financial.total,33217633.4,CLP,,reported,banco_central,2026-03-22
2011-10-01,asset,general_government,financial.total,32264417.4,CLP,,reported,banco_central,2026-03-22
2012-01-01,asset,general_government,financial.total,31975201.099999998,CLP,,reported,banco_central,2026-03-22
2012-04-01,asset,general_government,financial.total,34440840.7,CLP,,reported,banco_central,2026-03-22
2012-07-01,asset,general_government,financial.total,33750144.0,CLP,,reported,banco_central,2026-03-22
2012-10-01,asset,general_government,financial.total,33701741.800000004,CLP,,reported,banco_central,2026-03-22
2013-01-01,asset,general_government,financial.total,33682757.3,CLP,,reported,banco_central,2026-03-22
2013-04-01,asset,general_government,financial.total,35720886.1,CLP,,reported,banco_central,2026-03-22
2013-07-01,asset,general_government,financial.total,36614677.4,CLP,,reported,banco_central,2026-03-22
2013-10-01,asset,general_government,financial.total,36395746.2,CLP,,reported,banco_central,2026-03-22
2014-01-01,asset,general_government,financial.total,39271844.8,CLP,,reported,banco_central,2026-03-22
2014-04-01,asset,general_government,financial.total,40292115.400000006,CLP,,reported,banco_central,2026-03-22
2014-07-01,asset,general_government,financial.total,42907578.800000004,CLP,,reported,banco_central,2026-03-22
2014-10-01,asset,general_government,financial.total,39627922.8,CLP,,reported,banco_central,2026-03-22
2015-01-01,asset,general_government,financial.total,40184828.800000004,CLP,,reported,banco_central,2026-03-22
2015-04-01,asset,general_government,financial.total,42787813.5,CLP,,reported,banco_central,2026-03-22
2015-07-01,asset,general_government,financial.total,47512766.6,CLP,,reported,banco_central,2026-03-22
2015-10-01,asset,general_government,financial.total,46608886.400000006,CLP,,reported,banco_central,2026-03-22
2016-01-01,asset,general_government,financial.total,48104722.1,CLP,,reported,banco_central,2026-03-22
2016-04-01,asset,general_government,financial.total,49301465.199999996,CLP,,reported,banco_central,2026-03-22
2016-07-01,asset,general_government,financial.total,49471302.300000004,CLP,,reported,banco_central,2026-03-22
2016-10-01,asset,general_government,financial.total,46584384.400000006,CLP,,reported,banco_central,2026-03-22
2017-01-01,asset,general_government,financial.total,48235195.6,CLP,,reported,banco_central,2026-03-22
2017-04-01,asset,general_government,financial.total,52802526.3,CLP,,reported,banco_central,2026-03-22
2017-07-01,asset,general_government,financial.total,49850673.8,CLP,,reported,banco_central,2026-03-22
2017-10-01,asset,general_government,financial.total,46637481.4,CLP,,reported,banco_central,2026-03-22
2018-01-01,asset,general_government,financial.total,46792701.0,CLP,,reported,banco_central,2026-03-22
2018-04-01,asset,general_government,financial.total,50115068.0,CLP,,reported,banco_central,2026-03-22
2018-07-01,asset,general_government,financial.total,52615388.6,CLP,,reported,banco_central,2026-03-22
2018-10-01,asset,general_government,financial.total,53550520.6,CLP,,reported,banco_central,2026-03-22
2019-01-01,asset,general_government,financial.total,54834533.6,CLP,,reported,banco_central,2026-03-22
2019-04-01,asset,general_government,financial.total,58112730.0,CLP,,reported,banco_central,2026-03-22
2019-07-01,asset,general_government,financial.total,61387456.400000006,CLP,,reported,banco_central,2026-03-22
2019-10-01,asset,general_government,financial.total,59839814.1,CLP,,reported,banco_central,2026-03-22
2020-01-01,asset,general_government,financial.total,71887670.80000001,CLP,,reported,banco_central,2026-03-22
2020-04-01,asset,general_government,financial.total,72456901.80000001,CLP,,reported,banco_central,2026-03-22
2020-07-01,asset,general_government,financial.total,68815605.4,CLP,,reported,banco_central,2026-03-22
2020-10-01,asset,general_government,financial.total,62610442.199999996,CLP,,reported,banco_central,2026-03-22
2021-01-01,asset,general_government,financial.total,65852596.300000004,CLP,,reported,banco_central,2026-03-22
2021-04-01,asset,general_government,financial.total,67164340.89999999,CLP,,reported,banco_central,2026-03-22
2021-07-01,asset,general_government,financial.total,74350597.5,CLP,,reported,banco_central,2026-03-22
2021-10-01,asset,general_government,financial.total,71963705.3,CLP,,reported,banco_central,2026-03-22
2022-01-01,asset,general_government,financial.total,70463858.1,CLP,,reported,banco_central,2026-03-22
2022-04-01,asset,general_government,financial.total,87884405.7,CLP,,reported,banco_central,2026-03-22
2022-07-01,asset,general_government,financial.total,87088884.0,CLP,,reported,banco_central,2026-03-22
2022-10-01,asset,general_government,financial.total,78101560.2,CLP,,reported,banco_central,2026-03-22
2023-01-01,asset,general_government,financial.total,76266595.5,CLP,,reported,banco_central,2026-03-22
2023-04-01,asset,general_government,financial.total,78656355.2,CLP,,reported,banco_central,2026-03-22
2023-07-01,asset,general_government,financial.total,83340985.9,CLP,,reported,banco_central,2026-03-22
2023-10-01,asset,general_government,financial.total,82053286.60000001,CLP,,reported,banco_central,2026-03-22
2024-01-01,asset,general_government,financial.total,89095780.3,CLP,,reported,banco_central,2026-03-22
2024-04-01,asset,general_government,financial.total,90777202.60000001,CLP,,reported,banco_central,2026-03-22
2024-07-01,asset,general_government,financial.total,93016494.8,CLP,,reported,banco_central,2026-03-22
2024-10-01,asset,general_government,financial.total,96831546.8,CLP,,reported,banco_central,2026-03-22
2025-01-01,asset,general_government,financial.total,100685117.10000001,CLP,,reported,banco_central,2026-03-22
2025-04-01,asset,general_government,financial.total,105332705.10000001,CLP,,reported,banco_central,2026-03-22
2025-07-01,asset,general_government,financial.total,108917160.0,CLP,,reported,banco_central,2026-03-22
2002-10-01,asset,central_bank,financial.total,17741079.2,CLP,,reported,banco_central,2026-03-22
2003-01-01,asset,central_bank,financial.total,18732381.6,CLP,,reported,banco_central,2026-03-22
2003-04-01,asset,central_bank,financial.total,17218081.7,CLP,,reported,banco_central,2026-03-22
2003-07-01,asset,central_bank,financial.total,16625209.7,CLP,,reported,banco_central,2026-03-22
2003-10-01,asset,central_bank,financial.total,15789898.4,CLP,,reported,banco_central,2026-03-22
2004-01-01,asset,central_bank,financial.total,15741379.6,CLP,,reported,banco_central,2026-03-22
2004-04-01,asset,central_bank,financial.total,16120749.6,CLP,,reported,banco_central,2026-03-22
2004-07-01,asset,central_bank,financial.total,15158186.5,CLP,,reported,banco_central,2026-03-22
2004-10-01,asset,central_bank,financial.total,14862718.7,CLP,,reported,banco_central,2026-03-22
2005-01-01,asset,central_bank,financial.total,14502547.4,CLP,,reported,banco_central,2026-03-22
2005-04-01,asset,central_bank,financial.total,14390973.1,CLP,,reported,banco_central,2026-03-22
2005-07-01,asset,central_bank,financial.total,12777410.299999999,CLP,,reported,banco_central,2026-03-22
2005-10-01,asset,central_bank,financial.total,12790797.6,CLP,,reported,banco_central,2026-03-22
2006-01-01,asset,central_bank,financial.total,12074333.5,CLP,,reported,banco_central,2026-03-22
2006-04-01,asset,central_bank,financial.total,12955059.3,CLP,,reported,banco_central,2026-03-22
2006-07-01,asset,central_bank,financial.total,12646946.0,CLP,,reported,banco_central,2026-03-22
2006-10-01,asset,central_bank,financial.total,13532307.6,CLP,,reported,banco_central,2026-03-22
2007-01-01,asset,central_bank,financial.total,11377854.799999999,CLP,,reported,banco_central,2026-03-22
2007-04-01,asset,central_bank,financial.total,12460705.200000001,CLP,,reported,banco_central,2026-03-22
2007-07-01,asset,central_bank,financial.total,10898899.0,CLP,,reported,banco_central,2026-03-22
2007-10-01,asset,central_bank,financial.total,10925171.6,CLP,,reported,banco_central,2026-03-22
2008-01-01,asset,central_bank,financial.total,9867540.4,CLP,,reported,banco_central,2026-03-22
2008-04-01,asset,central_bank,financial.total,12477463.9,CLP,,reported,banco_central,2026-03-22
2008-07-01,asset,central_bank,financial.total,15688740.299999999,CLP,,reported,banco_central,2026-03-22
2008-10-01,asset,central_bank,financial.total,17577554.2,CLP,,reported,banco_central,2026-03-22
2009-01-01,asset,central_bank,financial.total,16257674.8,CLP,,reported,banco_central,2026-03-22
2009-04-01,asset,central_bank,financial.total,15443939.0,CLP,,reported,banco_central,2026-03-22
2009-07-01,asset,central_bank,financial.total,18211764.8,CLP,,reported,banco_central,2026-03-22
2009-10-01,asset,central_bank,financial.total,18162782.9,CLP,,reported,banco_central,2026-03-22
2010-01-01,asset,central_bank,financial.total,18236586.200000003,CLP,,reported,banco_central,2026-03-22
2010-04-01,asset,central_bank,financial.total,16899840.5,CLP,,reported,banco_central,2026-03-22
2010-07-01,asset,central_bank,financial.total,14899466.3,CLP,,reported,banco_central,2026-03-22
2010-10-01,asset,central_bank,financial.total,15045355.0,CLP,,reported,banco_central,2026-03-22
2011-01-01,asset,central_bank,financial.total,17208804.599999998,CLP,,reported,banco_central,2026-03-22
2011-04-01,asset,central_bank,financial.total,18412848.5,CLP,,reported,banco_central,2026-03-22
2011-07-01,asset,central_bank,financial.total,21477537.7,CLP,,reported,banco_central,2026-03-22
2011-10-01,asset,central_bank,financial.total,24872164.2,CLP,,reported,banco_central,2026-03-22
2012-01-01,asset,central_bank,financial.total,21544892.3,CLP,,reported,banco_central,2026-03-22
2012-04-01,asset,central_bank,financial.total,22556736.6,CLP,,reported,banco_central,2026-03-22
2012-07-01,asset,central_bank,financial.total,20872376.400000002,CLP,,reported,banco_central,2026-03-22
2012-10-01,asset,central_bank,financial.total,23051118.4,CLP,,reported,banco_central,2026-03-22
2013-01-01,asset,central_bank,financial.total,20858097.3,CLP,,reported,banco_central,2026-03-22
2013-04-01,asset,central_bank,financial.total,22823061.7,CLP,,reported,banco_central,2026-03-22
2013-07-01,asset,central_bank,financial.total,23302517.2,CLP,,reported,banco_central,2026-03-22
2013-10-01,asset,central_bank,financial.total,23523360.9,CLP,,reported,banco_central,2026-03-22
2014-01-01,asset,central_bank,financial.total,24601922.0,CLP,,reported,banco_central,2026-03-22
2014-04-01,asset,central_bank,financial.total,24571642.7,CLP,,reported,banco_central,2026-03-22
2014-07-01,asset,central_bank,financial.total,26110484.400000002,CLP,,reported,banco_central,2026-03-22
2014-10-01,asset,central_bank,financial.total,25589324.3,CLP,,reported,banco_central,2026-03-22
2015-01-01,asset,central_bank,financial.total,25153547.7,CLP,,reported,banco_central,2026-03-22
2015-04-01,asset,central_bank,financial.total,25122069.9,CLP,,reported,banco_central,2026-03-22
2015-07-01,asset,central_bank,financial.total,27892793.8,CLP,,reported,banco_central,2026-03-22
2015-10-01,asset,central_bank,financial.total,28270959.599999998,CLP,,reported,banco_central,2026-03-22
2016-01-01,asset,central_bank,financial.total,27644269.2,CLP,,reported,banco_central,2026-03-22
2016-04-01,asset,central_bank,financial.total,27087663.9,CLP,,reported,banco_central,2026-03-22
2016-07-01,asset,central_bank,financial.total,26880157.7,CLP,,reported,banco_central,2026-03-22
2016-10-01,asset,central_bank,financial.total,27860968.799999997,CLP,,reported,banco_central,2026-03-22
2017-01-01,asset,central_bank,financial.total,26696049.299999997,CLP,,reported,banco_central,2026-03-22
2017-04-01,asset,central_bank,financial.total,26617973.900000002,CLP,,reported,banco_central,2026-03-22
2017-07-01,asset,central_bank,financial.total,24735200.400000002,CLP,,reported,banco_central,2026-03-22
2017-10-01,asset,central_bank,financial.total,24950689.2,CLP,,reported,banco_central,2026-03-22
2018-01-01,asset,central_bank,financial.total,23754958.299999997,CLP,,reported,banco_central,2026-03-22
2018-04-01,asset,central_bank,financial.total,24550571.0,CLP,,reported,banco_central,2026-03-22
2018-07-01,asset,central_bank,financial.total,25246646.6,CLP,,reported,banco_central,2026-03-22
2018-10-01,asset,central_bank,financial.total,28460463.5,CLP,,reported,banco_central,2026-03-22
2019-01-01,asset,central_bank,financial.total,27109462.599999998,CLP,,reported,banco_central,2026-03-22
2019-04-01,asset,central_bank,financial.total,27554231.1,CLP,,reported,banco_central,2026-03-22
2019-07-01,asset,central_bank,financial.total,28977070.7,CLP,,reported,banco_central,2026-03-22
2019-10-01,asset,central_bank,financial.total,32441844.8,CLP,,reported,banco_central,2026-03-22
2020-01-01,asset,central_bank,financial.total,36373726.5,CLP,,reported,banco_central,2026-03-22
2020-04-01,asset,central_bank,financial.total,51787726.9,CLP,,reported,banco_central,2026-03-22
2020-07-01,asset,central_bank,financial.total,59688217.1,CLP,,reported,banco_central,2026-03-22
2020-10-01,asset,central_bank,financial.total,59294091.5,CLP,,reported,banco_central,2026-03-22
2021-01-01,asset,central_bank,financial.total,60388886.1,CLP,,reported,banco_central,2026-03-22
2021-04-01,asset,central_bank,financial.total,71794724.0,CLP,,reported,banco_central,2026-03-22
2021-07-01,asset,central_bank,financial.total,78435533.3,CLP,,reported,banco_central,2026-03-22
2021-10-01,asset,central_bank,financial.total,78816291.10000001,CLP,,reported,banco_central,2026-03-22
2022-01-01,asset,central_bank,financial.total,73615070.9,CLP,,reported,banco_central,2026-03-22
2022-04-01,asset,central_bank,financial.total,77803041.89999999,CLP,,reported,banco_central,2026-03-22
2022-07-01,asset,central_bank,financial.total,71876852.7,CLP,,reported,banco_central,2026-03-22
2022-10-01,asset,central_bank,financial.total,68663986.3,CLP,,reported,banco_central,2026-03-22
2023-01-01,asset,central_bank,financial.total,65868463.5,CLP,,reported,banco_central,2026-03-22
2023-04-01,asset,central_bank,financial.total,66098611.2,CLP,,reported,banco_central,2026-03-22
2023-07-01,asset,central_bank,financial.total,71778352.10000001,CLP,,reported,banco_central,2026-03-22
2023-10-01,asset,central_bank,financial.total,75069546.2,CLP,,reported,banco_central,2026-03-22
2024-01-01,asset,central_bank,financial.total,78940565.10000001,CLP,,reported,banco_central,2026-03-22
2024-04-01,asset,central_bank,financial.total,57552429.199999996,CLP,,reported,banco_central,2026-03-22
2024-07-01,asset,central_bank,financial.total,46758657.2,CLP,,reported,banco_central,2026-03-22
2024-10-01,asset,central_bank,financial.total,49355640.2,CLP,,reported,banco_central,2026-03-22
2025-01-01,asset,central_bank,financial.total,46974936.699999996,CLP,,reported,banco_central,2026-03-22
2025-04-01,asset,central_bank,financial.total,48749997.9,CLP,,reported,banco_central,2026-03-22
2025-07-01,asset,central_bank,financial.total,51060376.6,CLP,,reported,banco_central,2026-03-22
2002-10-01,liability,general_government,financial.total,13192652.899999999,CLP,,reported,banco_central,2026-03-22
2003-01-01,liability,general_government,financial.total,14177324.4,CLP,,reported,banco_central,2026-03-22
2003-04-01,liability,general_government,financial.total,13775409.299999999,CLP,,reported,banco_central,2026-03-22
2003-07-01,liability,general_government,financial.total,13535812.1,CLP,,reported,banco_central,2026-03-22
2003-10-01,liability,general_government,financial.total,12719973.5,CLP,,reported,banco_central,2026-03-22
2004-01-01,liability,general_government,financial.total,13550211.4,CLP,,reported,banco_central,2026-03-22
2004-04-01,liability,general_government,financial.total,13422849.399999999,CLP,,reported,banco_central,2026-03-22
2004-07-01,liability,general_government,financial.total,13484162.5,CLP,,reported,banco_central,2026-03-22
2004-10-01,liability,general_government,financial.total,12622444.799999999,CLP,,reported,banco_central,2026-03-22
2005-01-01,liability,general_government,financial.total,12838136.200000001,CLP,,reported,banco_central,2026-03-22
2005-04-01,liability,general_government,financial.total,12633474.8,CLP,,reported,banco_central,2026-03-22
2005-07-01,liability,general_government,financial.total,11966863.0,CLP,,reported,banco_central,2026-03-22
2005-10-01,liability,general_government,financial.total,11291737.2,CLP,,reported,banco_central,2026-03-22
2006-01-01,liability,general_government,financial.total,11228892.200000001,CLP,,reported,banco_central,2026-03-22
2006-04-01,liability,general_government,financial.total,11033641.799999999,CLP,,reported,banco_central,2026-03-22
2006-07-01,liability,general_government,financial.total,11022403.399999999,CLP,,reported,banco_central,2026-03-22
2006-10-01,liability,general_government,financial.total,10843357.1,CLP,,reported,banco_central,2026-03-22
2007-01-01,liability,general_government,financial.total,10996326.6,CLP,,reported,banco_central,2026-03-22
2007-04-01,liability,general_government,financial.total,10728207.8,CLP,,reported,banco_central,2026-03-22
2007-07-01,liability,general_government,financial.total,10534431.8,CLP,,reported,banco_central,2026-03-22
2007-10-01,liability,general_government,financial.total,10256756.0,CLP,,reported,banco_central,2026-03-22
2008-01-01,liability,general_government,financial.total,10094205.6,CLP,,reported,banco_central,2026-03-22
2008-04-01,liability,general_government,financial.total,10152969.2,CLP,,reported,banco_central,2026-03-22
2008-07-01,liability,general_government,financial.total,10828294.4,CLP,,reported,banco_central,2026-03-22
2008-10-01,liability,general_government,financial.total,11748485.7,CLP,,reported,banco_central,2026-03-22
2009-01-01,liability,general_government,financial.total,11902220.2,CLP,,reported,banco_central,2026-03-22
2009-04-01,liability,general_government,financial.total,11476912.700000001,CLP,,reported,banco_central,2026-03-22
2009-07-01,liability,general_government,financial.total,12744032.2,CLP,,reported,banco_central,2026-03-22
2009-10-01,liability,general_government,financial.total,12929990.2,CLP,,reported,banco_central,2026-03-22
2010-01-01,liability,general_government,financial.total,13763131.299999999,CLP,,reported,banco_central,2026-03-22
2010-04-01,liability,general_government,financial.total,14984161.8,CLP,,reported,banco_central,2026-03-22
2010-07-01,liability,general_government,financial.total,16240082.399999999,CLP,,reported,banco_central,2026-03-22
2010-10-01,liability,general_government,financial.total,17062672.1,CLP,,reported,banco_central,2026-03-22
2011-01-01,liability,general_government,financial.total,17814431.1,CLP,,reported,banco_central,2026-03-22
2011-04-01,liability,general_government,financial.total,18250717.9,CLP,,reported,banco_central,2026-03-22
2011-07-01,liability,general_government,financial.total,20485808.700000003,CLP,,reported,banco_central,2026-03-22
2011-10-01,liability,general_government,financial.total,21864955.5,CLP,,reported,banco_central,2026-03-22
2012-01-01,liability,general_government,financial.total,22014771.799999997,CLP,,reported,banco_central,2026-03-22
2012-04-01,liability,general_government,financial.total,23013050.200000003,CLP,,reported,banco_central,2026-03-22
2012-07-01,liability,general_government,financial.total,23113075.0,CLP,,reported,banco_central,2026-03-22
2012-10-01,liability,general_government,financial.total,23983878.799999997,CLP,,reported,banco_central,2026-03-22
2013-01-01,liability,general_government,financial.total,23392491.4,CLP,,reported,banco_central,2026-03-22
2013-04-01,liability,general_government,financial.total,24458591.9,CLP,,reported,banco_central,2026-03-22
2013-07-01,liability,general_government,financial.total,25488981.2,CLP,,reported,banco_central,2026-03-22
2013-10-01,liability,general_government,financial.total,26132331.099999998,CLP,,reported,banco_central,2026-03-22
2014-01-01,liability,general_government,financial.total,26840286.5,CLP,,reported,banco_central,2026-03-22
2014-04-01,liability,general_government,financial.total,28604137.5,CLP,,reported,banco_central,2026-03-22
2014-07-01,liability,general_government,financial.total,29580224.7,CLP,,reported,banco_central,2026-03-22
2014-10-01,liability,general_government,financial.total,33104699.200000003,CLP,,reported,banco_central,2026-03-22
2015-01-01,liability,general_government,financial.total,32859970.800000004,CLP,,reported,banco_central,2026-03-22
2015-04-01,liability,general_government,financial.total,35218712.6,CLP,,reported,banco_central,2026-03-22
2015-07-01,liability,general_government,financial.total,37028436.800000004,CLP,,reported,banco_central,2026-03-22
2015-10-01,liability,general_government,financial.total,38534051.6,CLP,,reported,banco_central,2026-03-22
2016-01-01,liability,general_government,financial.total,41258511.3,CLP,,reported,banco_central,2026-03-22
2016-04-01,liability,general_government,financial.total,44376020.8,CLP,,reported,banco_central,2026-03-22
2016-07-01,liability,general_government,financial.total,47839177.5,CLP,,reported,banco_central,2026-03-22
2016-10-01,liability,general_government,financial.total,47911999.199999996,CLP,,reported,banco_central,2026-03-22
2017-01-01,liability,general_government,financial.total,48192294.5,CLP,,reported,banco_central,2026-03-22
2017-04-01,liability,general_government,financial.total,52084987.0,CLP,,reported,banco_central,2026-03-22
2017-07-01,liability,general_government,financial.total,51767103.5,CLP,,reported,banco_central,2026-03-22
2017-10-01,liability,general_government,financial.total,52654483.5,CLP,,reported,banco_central,2026-03-22
2018-01-01,liability,general_government,financial.total,53620992.5,CLP,,reported,banco_central,2026-03-22
2018-04-01,liability,general_government,financial.total,54585948.4,CLP,,reported,banco_central,2026-03-22
2018-07-01,liability,general_government,financial.total,57855269.5,CLP,,reported,banco_central,2026-03-22
2018-10-01,liability,general_government,financial.total,61007780.6,CLP,,reported,banco_central,2026-03-22
2019-01-01,liability,general_government,financial.total,64503270.199999996,CLP,,reported,banco_central,2026-03-22
2019-04-01,liability,general_government,financial.total,70581143.80000001,CLP,,reported,banco_central,2026-03-22
2019-07-01,liability,general_government,financial.total,75898592.39999999,CLP,,reported,banco_central,2026-03-22
2019-10-01,liability,general_government,financial.total,75804236.8,CLP,,reported,banco_central,2026-03-22
2020-01-01,liability,general_government,financial.total,78231996.89999999,CLP,,reported,banco_central,2026-03-22
2020-04-01,liability,general_government,financial.total,88112703.6,CLP,,reported,banco_central,2026-03-22
2020-07-01,liability,general_government,financial.total,90181119.5,CLP,,reported,banco_central,2026-03-22
2020-10-01,liability,general_government,financial.total,89016450.5,CLP,,reported,banco_central,2026-03-22
2021-01-01,liability,general_government,financial.total,88036305.7,CLP,,reported,banco_central,2026-03-22
2021-04-01,liability,general_government,financial.total,89791082.6,CLP,,reported,banco_central,2026-03-22
2021-07-01,liability,general_government,financial.total,97824845.0,CLP,,reported,banco_central,2026-03-22
2021-10-01,liability,general_government,financial.total,101195430.5,CLP,,reported,banco_central,2026-03-22
2022-01-01,liability,general_government,financial.total,98681747.2,CLP,,reported,banco_central,2026-03-22
2022-04-01,liability,general_government,financial.total,104707009.39999999,CLP,,reported,banco_central,2026-03-22
2022-07-01,liability,general_government,financial.total,102311179.2,CLP,,reported,banco_central,2026-03-22
2022-10-01,liability,general_government,financial.total,108474102.19999999,CLP,,reported,banco_central,2026-03-22
2023-01-01,liability,general_government,financial.total,107786028.30000001,CLP,,reported,banco_central,2026-03-22
2023-04-01,liability,general_government,financial.total,111911035.0,CLP,,reported,banco_central,2026-03-22
2023-07-01,liability,general_government,financial.total,112274376.3,CLP,,reported,banco_central,2026-03-22
2023-10-01,liability,general_government,financial.total,121622496.0,CLP,,reported,banco_central,2026-03-22
2024-01-01,liability,general_government,financial.total,128832864.3,CLP,,reported,banco_central,2026-03-22
2024-04-01,liability,general_government,financial.total,130219611.9,CLP,,reported,banco_central,2026-03-22
2024-07-01,liability,general_government,financial.total,143257088.4,CLP,,reported,banco_central,2026-03-22
2024-10-01,liability,general_government,financial.total,142826879.79999998,CLP,,reported,banco_central,2026-03-22
2025-01-01,liability,general_government,financial.total,147170886.0,CLP,,reported,banco_central,2026-03-22
2025-04-01,liability,general_government,financial.total,153499803.60000002,CLP,,reported,banco_central,2026-03-22
2025-07-01,liability,general_government,financial.total,160061179.20000002,CLP,,reported,banco_central,2026-03-22
2002-10-01,liability,central_bank,financial.total,18048573.9,CLP,,reported,banco_central,2026-03-22
2003-01-01,liability,central_bank,financial.total,19190791.6,CLP,,reported,banco_central,2026-03-22
2003-04-01,liability,central_bank,financial.total,17699558.099999998,CLP,,reported,banco_central,2026-03-22
2003-07-01,liability,central_bank,financial.total,16976466.2,CLP,,reported,banco_central,2026-03-22
2003-10-01,liability,central_bank,financial.total,16219220.9,CLP,,reported,banco_central,2026-03-22
2004-01-01,liability,central_bank,financial.total,16376318.4,CLP,,reported,banco_central,2026-03-22
2004-04-01,liability,central_bank,financial.total,16693957.1,CLP,,reported,banco_central,2026-03-22
2004-07-01,liability,central_bank,financial.total,15738655.8,CLP,,reported,banco_central,2026-03-22
2004-10-01,liability,central_bank,financial.total,15373193.3,CLP,,reported,banco_central,2026-03-22
2005-01-01,liability,central_bank,financial.total,15125986.6,CLP,,reported,banco_central,2026-03-22
2005-04-01,liability,central_bank,financial.total,15042752.399999999,CLP,,reported,banco_central,2026-03-22
2005-07-01,liability,central_bank,financial.total,13349696.5,CLP,,reported,banco_central,2026-03-22
2005-10-01,liability,central_bank,financial.total,13181848.4,CLP,,reported,banco_central,2026-03-22
2006-01-01,liability,central_bank,financial.total,12518132.5,CLP,,reported,banco_central,2026-03-22
2006-04-01,liability,central_bank,financial.total,13220146.6,CLP,,reported,banco_central,2026-03-22
2006-07-01,liability,central_bank,financial.total,12970467.0,CLP,,reported,banco_central,2026-03-22
2006-10-01,liability,central_bank,financial.total,13929334.5,CLP,,reported,banco_central,2026-03-22
2007-01-01,liability,central_bank,financial.total,11789590.5,CLP,,reported,banco_central,2026-03-22
2007-04-01,liability,central_bank,financial.total,12726460.8,CLP,,reported,banco_central,2026-03-22
2007-07-01,liability,central_bank,financial.total,11163450.0,CLP,,reported,banco_central,2026-03-22
2007-10-01,liability,central_bank,financial.total,11166303.9,CLP,,reported,banco_central,2026-03-22
2008-01-01,liability,central_bank,financial.total,10208156.3,CLP,,reported,banco_central,2026-03-22
2008-04-01,liability,central_bank,financial.total,12604999.4,CLP,,reported,banco_central,2026-03-22
2008-07-01,liability,central_bank,financial.total,15768649.2,CLP,,reported,banco_central,2026-03-22
2008-10-01,liability,central_bank,financial.total,17674561.5,CLP,,reported,banco_central,2026-03-22
2009-01-01,liability,central_bank,financial.total,16814620.1,CLP,,reported,banco_central,2026-03-22
2009-04-01,liability,central_bank,financial.total,15776307.4,CLP,,reported,banco_central,2026-03-22
